Player,Z_FG%,Z_FT%,Z_3PT,Z_REB,Z_AST,Z_STL,Z_BLK,Z_TOV,Z_PTS,Z_AVG
Derrick Rose,0.17301270286927134,0.9323970706936193,-0.6768576057840281,-1.3448765204484665,0.7828951149514373,-0.8090372948607308,-0.727875589521509,-0.36434581036381636,0.34762359216570093,-0.1874515933665024
Matisse Thybulle,-0.7126922402358922,-0.7141590436000279,-0.16017241052904474,-1.581789589229758,-0.8486362309479714,2.0447097769584257,0.4064759785639595,1.1381111395900647,-1.3399549083605853,-0.1964563919767588
Joe Harris,0.10545893602226736,0.16081028512875553,0.873197979980922,-0.6736228255681392,-0.5607189346127818,-1.0944120020426467,-0.727875589521509,0.5120874104426144,-0.37311305910073356,-0.1975764221412501
Julius Randle,-0.06342548109524265,-0.8276276885360372,-0.5735205667330318,1.537565816390584,-0.08085677405413232,-0.5236625876788148,-0.5388169948405978,-1.4911885228292274,0.7695182172972723,-0.1991127313421364
Norman Powell,0.23681348266921956,0.28184350639383215,0.1498387066239451,-1.107963451667175,-0.7526637988362418,0.04708682668501571,-0.727875589521509,0.6372921562721047,-0.5664814289527041,-0.20023439892594588
Joe Ingles,-0.5175369137889918,-0.06108395385721836,0.5631868628279322,-0.7525938484952369,0.9268537631190316,0.04708682668501571,-0.9169341842024206,-0.23914106453432674,-0.9004813405151982,-0.2056270947512681
Nemanja Bjelica,0.08294101373993269,0.12803045436946392,-0.05683537147804841,-0.12082566507845897,-0.5607189346127818,-0.8090372948607308,-0.3497584001596861,0.8877016479310844,-1.0586918249395378,-0.2063549305654181
James Wiseman,0.8335384231510882,-1.0091775204336522,-1.6068909572429981,0.4714570068747706,-1.0885673112272962,-0.8090372948607308,1.3517689519685168,0.6372921562721047,-0.6543761425217816,-0.20822140977999767
PJ Washington,-0.13473223498930242,-1.049521927522011,0.04650166757294882,-0.04185464215136198,-0.512732718556917,-0.23828788049689956,0.21741738388304827,0.261677918783634,-0.4785867153836267,-0.21445768320672084
Derrick Favors,1.5916418066563556,-1.5160041344811608,-1.5035539181920015,0.708370075656063,-0.9925948791155667,-1.0944120020426467,0.7845931679257827,1.1381111395900647,-1.0586918249395378,-0.21583784099362752
Collin Sexton,-0.41245327647143,0.9298755452505968,0.04650166757294882,-1.0684779402036257,-0.12884299010999709,-0.23828788049689956,-1.105992778883332,-0.7399600478522863,0.7695182172972723,-0.21645772043297257
LaMelo Ball,-1.0617200356120797,-0.7469388743593195,0.5631868628279322,-0.7525938484952369,1.406715923677681,0.33246153386693167,-0.5388169948405978,-1.1155742853407562,-0.03911314753823958,-0.216932540645965
Troy Brown Jr.,-0.311122626200924,-0.37627463423502217,-0.6768576057840281,-0.08134015361490977,-0.36877407038932186,0.9032109482307634,-1.105992778883332,1.0129063937605747,-0.9707971113704605,-0.21944907094296226
Jae Crowder,-1.3807239346118205,0.027169436648566702,0.45984982377693495,-0.19979668800555597,-0.6087051506686466,0.04708682668501571,-0.5388169948405978,1.0129063937605747,-0.7950076842323056,-0.2195597746097594
P.J. Tucker,-0.7277041884241153,-0.2552414129699455,0.04650166757294882,0.1555729151663812,-0.9925948791155667,0.6178362410488476,-0.5388169948405978,1.263315885419555,-1.550902220926371,-0.22022588745209595
Enes Kanter,1.2838968687977816,0.027169436648566702,-1.5035539181920015,1.2216817246821947,-0.9925948791155667,-1.665161416406478,-0.16069980547877452,0.6372921562721047,-0.8477445123737516,-0.22219048279621387
Paul Millsap,0.01163425984587291,-0.15942344613509318,-0.7801946448350249,-0.04185464215136198,-0.8006500148921066,-0.23828788049689956,0.028358789202136667,0.7624969021015948,-0.8301655696599365,-0.22756513855786872
Mason Plumlee,1.768032197867977,-3.334023978900333,-1.6068909572429981,1.0242541673644516,0.15907430622519247,0.04708682668501571,0.973651762606694,-0.23914106453432674,-0.8477445123737516,-0.22841125025578654
Taurean Prince,-1.253122375011924,0.4608718128484247,0.7698609409299247,-0.23928219946910517,-0.6087051506686466,0.04708682668501571,-0.5388169948405978,-0.23914106453432674,-0.46100777266981097,-0.2291395529701162
Bogdan Bogdanovic,-0.8402937998357887,-0.16698802246416047,0.7698609409299247,-1.028992428740078,0.06310187411346245,0.04708682668501571,-0.9169341842024206,0.261677918783634,-0.28521834553165615,-0.2329665800291186
Dwight Powell,1.632924664173969,-0.6410348057523775,-1.1935428010390114,-0.16031117654200747,-0.9446086630597018,-0.8090372948607308,-0.16069980547877452,1.263315885419555,-1.0938497103671687,-0.23409374527847204
Tim Hardaway Jr.,-1.0166841910474103,0.3070587608240565,1.183209097133912,-1.028992428740078,-0.5607189346127818,-0.8090372948607308,-1.105992778883332,0.7624969021015948,0.1366762795999159,-0.2368871764983171
Patrick Beverley,-0.8740706832592907,-0.17959564967927263,-0.05683537147804841,-0.27876771093265296,0.20706052228105726,0.04708682668501571,-0.3497584001596861,0.7624969021015948,-1.4278496219296626,-0.2389147984856606
Coby White,-1.4783015978352707,0.12046587804039663,1.0798720580829155,-0.6341373141045915,-0.03287055799826753,-0.23828788049689956,-1.105992778883332,0.0112684271246542,0.11909733688610016,-0.23987626990936606
Rudy Gay,-0.03340158471879642,0.7306750352518249,-0.5735205667330318,-0.04185464215136198,-0.6566913667245118,-1.0944120020426467,-0.3497584001596861,0.6372921562721047,-0.77742874151849,-0.23990001250273282
Gary Harris,-0.7427161366123385,0.18602553955897982,-0.16017241052904474,-1.2659054975213688,-0.5607189346127818,0.9032109482307634,-0.727875589521509,0.8877016479310844,-0.7071129706632282,-0.24306260041549374
Nicolas Batum,-0.6413854863418325,0.35496774424148264,-0.26350944958004147,-0.3972242453232991,0.15907430622519247,-0.23828788049689956,-0.3497584001596861,0.5120874104426144,-1.3399549083605853,-0.24488787881700602
Tomas Satoransky,-0.2248039241186411,0.4608718128484247,-0.6768576057840281,-0.9105358943494317,0.8308813310073011,0.33246153386693167,-1.105992778883332,0.261677918783634,-1.1817444239362462,-0.24600467006282084
Willie Cauley-Stein,1.10750647758616,-1.833716340301987,-1.6068909572429981,0.2740294495570274,-0.7526637988362418,0.04708682668501571,0.4064759785639595,1.263315885419555,-1.1465865385086154,-0.24904922411979166
Mo Bamba,-0.06717846814229841,-1.1100385381545494,-0.7801946448350249,0.3924859839476736,-1.1365535272831615,-1.665161416406478,2.4861205200539853,1.0129063937605747,-1.392691736502032,-0.251145048173479
OG Anunoby,0.27434335313977737,-1.1100385381545494,-0.26350944958004147,-0.4367097567868483,-0.9925948791155667,0.6178362410488476,-0.3497584001596861,1.0129063937605747,-1.0235339395119065,-0.2523398861510443
Eric Gordon,-1.474548610788215,0.14568113247062095,1.6998942923888953,-1.4238475433755642,-0.7046775827803771,-0.8090372948607308,-0.5388169948405978,0.6372921562721047,0.1542552223137304,-0.25708946924445925
Trevor Ariza,-0.9040945796357369,0.16081028512875553,0.04650166757294882,-0.6341373141045915,-0.6087051506686466,0.6178362410488476,-0.9169341842024206,1.1381111395900647,-1.2344812520776929,-0.2594547941498302
Caris LeVert,-1.1105088672238048,-1.0848232837243252,0.1498387066239451,-0.5946518026410423,0.5909502507279768,0.9032109482307634,-0.727875589521509,-0.7399600478522863,0.2597288785966235,-0.26156564519818437
Monte Morris,0.0979529619281558,0.12803045436946392,-0.5735205667330318,-1.5028185663026612,0.20706052228105726,-0.23828788049689956,-0.9169341842024206,1.5137253770785348,-1.076270767653353,-0.26234029441457263
Will Barton,-0.6714093827182787,-0.06864853018628568,0.1498387066239451,-0.4761952682503961,-0.03287055799826753,-0.8090372948607308,-0.3497584001596861,0.3868826646131242,-0.4961656580974418,-0.26304041344822415
Moritz Wagner,0.634630109657132,0.29697265905196674,-0.6768576057840281,-0.08134015361490977,-0.8966224470038365,-0.8090372948607308,-0.16069980547877452,0.13647317295414438,-0.8653234550875674,-0.269089424462956
Goran Dragic,-0.7427161366123385,-0.07873463195837538,0.5631868628279322,-0.9500214058129802,0.9268537631190316,-0.8090372948607308,-0.9169341842024206,-0.6147553020227956,0.18941310774136183,-0.2703050246423684
Kentavious Caldwell-Pope,-0.5175369137889918,0.4608718128484247,0.1498387066239451,-1.1869344745942718,-0.8486362309479714,0.04708682668501571,-0.9169341842024206,1.263315885419555,-0.9004813405151982,-0.2721566569413237
Anthony Edwards,-1.0279431521885776,-0.24515531119785583,-0.05683537147804841,-0.6736228255681392,-0.512732718556917,0.33246153386693167,-0.16069980547877452,0.0112684271246542,-0.12700786110731702,-0.2733630093982271
Elfrid Payton,-0.4237122376125973,-1.1856843014452223,-1.090205761988015,-0.4367097567868483,1.7906056521246,0.9032109482307634,-0.5388169948405978,-0.6147553020227956,-0.9004813405151982,-0.277394343872879
Dillon Brooks,-1.4632896496470476,0.14568113247062095,0.5631868628279322,-0.9105358943494317,-0.6087051506686466,0.04708682668501571,-0.5388169948405978,0.13647317295414438,0.11909733688610016,-0.2788691508535456
Jordan Clarkson,-0.33364054848325864,0.4608718128484247,0.35651278472593867,-1.1869344745942718,-0.5607189346127818,-0.8090372948607308,-0.9169341842024206,0.5120874104426144,-0.05669209025205469,-0.28160950210983793
Harrison Barnes,-0.6413854863418325,0.6045987631007033,0.04650166757294882,-0.5156807797139453,-0.7046775827803771,-1.0944120020426467,-0.9169341842024206,0.8877016479310844,-0.21490257467639445,-0.28324339235032
Onyeka Okongwu,1.0099288143627099,-0.37627463423502217,-1.1935428010390114,-0.3972242453232991,-0.9925948791155667,-0.5236625876788148,0.7845931679257827,0.261677918783634,-1.1290075957947996,-0.28401187134604305
Devin Vassell,-0.28860470391858933,-0.509915482715211,0.1498387066239451,-0.7131083370316885,-0.7046775827803771,-0.23828788049689956,0.028358789202136667,0.6372921562721047,-0.9707971113704605,-0.2899890495794488
Marcus Morris Sr.,-0.6526444474829999,0.707981306264623,0.2531757456749419,-0.5551662911774938,-1.0885673112272962,-1.0944120020426467,-0.727875589521509,0.8877016479310844,-0.5313235435250733,-0.31123672056737445
Thaddeus Young,0.10921192306932313,-0.8503214175232391,-0.7801946448350249,-0.3972242453232991,-0.7526637988362418,0.9032109482307634,-0.727875589521509,0.7624969021015948,-1.0938497103671687,-0.31413440366720013
Josh Hart,-0.7802460070828963,-0.4620064992977848,0.1498387066239451,-0.27876771093265296,-0.8966224470038365,0.04708682668501571,-0.5388169948405978,1.1381111395900647,-1.216902309363877,-0.3153694772914022
Cedi Osman,-0.562572758353661,-0.48722175372800913,0.45984982377693495,-0.7131083370316885,-0.36877407038932186,-0.23828788049689956,-0.9169341842024206,0.5120874104426144,-0.6367971998079658,-0.3279732166433797
Spencer Dinwiddie,-1.1142618542708604,0.17341791234386766,0.1498387066239451,-1.226419986057821,1.0228261952307618,-1.0944120020426467,-0.727875589521509,-0.23914106453432674,0.06636050874465296,-0.3321852414982151
Isaac Okoro,-0.11596729975402353,-0.8427568411941717,-0.6768576057840281,-0.4367097567868483,-0.8486362309479714,-0.23828788049689956,0.028358789202136667,1.263315885419555,-1.1290075957947996,-0.3329498373485611
James Johnson,-0.09344937747168887,-0.9637900624592485,-0.47018352768203453,-0.6341373141045915,-0.12884299010999709,-0.23828788049689956,0.4064759785639595,0.13647317295414438,-1.0586918249395378,-0.3382704250828771
Darius Garland,-1.253122375011924,1.2551523274004905,0.7698609409299247,-1.5423040777662098,0.3990053865045172,-0.5236625876788148,-1.105992778883332,-1.1155742853407562,0.03120262331702274,-0.3428260918365646
Deni Avdija,-0.4049473023773184,-0.1972463277804296,-0.47018352768203453,-0.5551662911774938,-0.512732718556917,-0.5236625876788148,0.028358789202136667,0.261677918783634,-0.7422708560908591,-0.34624143370645516
Dario Saric,-0.26608678163625465,0.3650538460135724,-0.26350944958004147,-0.0023691306878127834,-0.7046775827803771,-1.0944120020426467,-0.9169341842024206,0.7624969021015948,-1.0059549967980914,-0.3473770421791642
Cody Zeller,0.7284547858335265,-0.9335317571429792,-1.4002168791410048,0.35300047248412436,-0.8486362309479714,-0.8090372948607308,-0.16069980547877452,0.7624969021015948,-0.9707971113704605,-0.3643296576136306
Carmelo Anthony,-1.1480387376943626,0.4608718128484247,-0.05683537147804841,-0.19979668800555597,-1.0405810951714314,-1.0944120020426467,-0.5388169948405978,0.6372921562721047,-0.44342882995599586,-0.38041619445201214
Bobby Portis,-0.4087002894243742,-0.11907903904673428,-0.47018352768203453,0.1160874037028334,-0.8966224470038365,-1.0944120020426467,-0.727875589521509,0.7624969021015948,-0.7422708560908591,-0.39783993833417397
Jarrett Culver,-0.7577280848005615,-1.067172605623168,-0.26350944958004147,-0.8315648714223347,-0.7046775827803771,0.04708682668501571,0.028358789202136667,0.6372921562721047,-0.7950076842323056,-0.4118802784755035
Ish Smith,-0.3674174319067606,-0.7141590436000279,-0.7801946448350249,-1.1869344745942718,0.49497781861624723,-0.5236625876788148,-0.727875589521509,0.8877016479310844,-1.0059549967980914,-0.4359465891541298
Trey Burke,-0.4237122376125973,0.08768604728110503,-0.47018352768203453,-1.5423040777662098,0.06310187411346245,-1.0944120020426467,-1.105992778883332,1.263315885419555,-0.7598497988046742,-0.4424834017752635
Dwight Howard,2.338486229020455,-3.3718468605456695,-1.5035539181920015,0.7478555871196108,-1.2805121754507562,-1.3797867092245626,0.973651762606694,0.7624969021015948,-1.3399549083605853,-0.4503515656583579
Rajon Rondo,-0.7614810718476174,-0.7065944672709605,-0.6768576057840281,-0.8315648714223347,1.5026883557894115,0.04708682668501571,-1.105992778883332,-0.36434581036381636,-1.392691736502032,-0.4766392399555215
RJ Barrett,-1.0804849708473585,-1.3621910824567924,-0.36684648863103825,-0.23928219946910517,-0.3207878543334571,0.04708682668501571,-0.727875589521509,-0.489550556193306,0.048781566030838476,-0.49901670541519016
